"","HH1","HH2","LN","MWM1","MWM2","MWM4","MWM5","MWM6D","MWM6M","MWM6Y","MWM7","MWM8","MWM9","MWM10H","MWM10M","MWM11H","MWM11M","MWB1M","MWB1Y","MWB2","MWB3","MWB4","MWB5","MWB7","MMT2","MMT3","MMT4","MMT6","MMT7","MMT8","MMT9","MMT10","MMT11","MMT12","MMT13","MMT14","MCM1","MCM3","MCM4","MCM5A","MCM5B","MCM6","MCM7A","MCM7B","MCM8","MCM9A","MCM9B","MCM10","MCM11A","MCM11B","MCM12M","MCM12Y","MDV1A","MDV1B","MDV1C","MDV1D","MDV1E","MDV1F","MMA1","MMA3","MMA4","MMA5","MMA6","MMA7","MMA8M","MMA8Y","MMA9","MSB1","MSB2","MSB3U","MSB3N","MSB4","MSB5","MSB8","MSB9","MSB10","MSB13","MSB14","MSB15","MHA1","MHA2","MHA3","MHA4","MHA5","MHA6","MHA7","MHA8A","MHA8B","MHA8C","MHA9","MHA10","MHA11","MHA12","MHA24","MHA25","MHA26","MHA27","MMC1","MMC2","MMC3","MMC4","MTA1","MTA2","MTA3","MTA4","MTA5","MTA6","MTA7","MTA8A","MTA8B","MTA8C","MTA8D","MTA8E","MTA8X","MTA9","MTA10","MTA11","MTA12A","MTA12B","MTA12C","MTA12X","MTA13","MTA14","MTA15","MTA16","MTA17","TNLN","TN4","TN5","TN6","TN8","TN9","TN10","TN11","TN12_1","TN12_2","TN12_3","TN12_4","HH6","HH7","MWDOI","MWDOB","MWAGE","MWDOM","MWAGEM","MWDOBLC","MMSTATUS","MCEB","MCSURV","MCDEAD","mwelevel","mnweight","wscore","windex5","wscoreu","windex5u","wscorer","windex5r"
"24",3,10,1,3,10,1,13,16,4,2014,"Completed",2,4,17,12,17,29,9,1986,27,"Yes","Secondary",24,NA,"At least once a week","At least once a week","At least once a week","Yes","Yes","Not at all","Yes","No",NA,"Yes","Yes","Almost every day","Yes",26,"Yes",1,0,"No",NA,NA,"No",NA,NA,1,"Yes",NA,5,2013,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"More than once",1,2013,NA,20,"Yes","Weeks ago",1,"No","Wife","No",NA,NA,NA,NA,5,"Yes","Yes","No","Yes","No","No","Yes","No","Yes","No","Yes","Yes","No","Yes","No",NA,NA,"Yes","No",NA,NA,NA,"Yes",18,"No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urban","Bulawayo",1372,1041,"25-29",1357,26,NA,"Currently married/in union",1,1,0,"Secondary",1.34530895870472,1.48595012268855,5,0.914818436264849,5,NA,NA
"25",3,10,4,3,10,4,13,14,4,2014,"Not at home",2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urban","Bulawayo",1372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"26",3,12,1,3,12,1,13,14,4,2014,"Completed",2,4,9,36,9,49,11,1984,29,"Yes","Secondary",24,NA,"Almost every day","Almost every day","Almost every day","Yes","Yes","Almost every day","Yes","Yes","At least once a week","Yes","Yes","Almost every day","Yes",24,"Yes",0,1,"Yes",0,1,"No",NA,NA,2,"No",2,8,2013,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"More than once",8,2007,NA,21,"No","Days ago",0,"No","Wife","Yes","Yes","Casual acquaintance","No",NA,5,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urban","Bulawayo",1372,1019,"25-29",1292,22,NA,"Currently married/in union",2,2,0,"Secondary",1.34530895870472,1.18018554512537,5,-0.0143543701459527,3,NA,NA
"27",3,13,3,3,13,3,5,14,4,2014,"Completed",2,4,9,41,9,50,7,1994,19,"Yes","Secondary",26,NA,"Less than once a week","Not at all","Almost every day","Yes","Yes","Almost every day","Yes","Yes","At least once a week","Yes","Yes","Almost every day","DK",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","No","No","No","No","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,18,"Yes","Months ago",3,"Yes","Girlfriend","No",NA,NA,NA,NA,3,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","No","Yes","No","No","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",18,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urban","Bulawayo",1372,1135,"15-19",NA,NA,NA,"Never married/in union",0,0,0,"Secondary",1.34530895870472,1.58800005434447,5,1.22493291108875,5,NA,NA
"28",3,15,1,3,15,1,13,17,4,2014,"Not at home",2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Not observed","DK brand / type",12,"No","No",NA,"Yes",1,2,8,90,"Urban","Bulawayo",1372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"29",3,15,3,3,15,3,13,11,4,2014,"Completed",2,4,11,36,11,46,1,1999,15,"Yes","Secondary",22,NA,"Almost every day","Almost every day","Almost every day","Yes","Yes","Almost every day","Yes","Yes","At least once a week","Yes","Yes","Almost every day","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","No","No","No","No","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","No","Yes","No","No","Yes","Yes","DK","Yes","Yes","Yes","Yes","Yes","Yes","Less than 12 months ago","Yes",NA,"Yes",14,"Traditional practitioner/family/friend","Health facility","No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urban","Bulawayo",1372,1189,"15-19",NA,NA,NA,"Never married/in union",0,0,0,"Secondary",1.34530895870472,1.68737774544561,5,1.52692684665506,5,NA,NA
"30",3,18,3,3,18,3,14,11,4,2014,"Completed",2,4,10,51,11,3,12,1994,19,"Yes","Primary",17,"Able to read whole sentence","At least once a week","Almost every day","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",18,"No",NA,NA,"Yes",1,0,"No",NA,NA,1,"Yes",NA,99,2013,"No","No","No","No","No","No","No, not in union",NA,NA,"Yes, formerly married","Divorced","Only once",1,2013,NA,18,"Yes","Months ago",2,"Yes","Girlfriend","No",NA,NA,NA,NA,2,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Less than 12 months ago","Yes",NA,"Yes",18,"Health worker/Professional","Health facility","Yes",17,"Yes",10,30,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",18,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urban","Bulawayo",1372,1140,"15-19",1357,18,NA,"Formerly married/in union",1,1,0,"Primary",1.34530895870472,0.854822630878692,4,-1.00308358967144,1,NA,NA
"31",3,19,1,3,19,1,14,14,4,2014,"Completed",2,4,10,8,10,16,12,1973,40,"Yes","Secondary",24,NA,"At least once a week","Not at all","Less than once a week","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",17,"No",NA,NA,"Yes",3,2,"No",NA,NA,5,"No",2,1,2011,"No","Yes","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",3,1996,NA,16,"No","Days ago",0,"Yes","Girlfriend","Yes","No","Wife","No",NA,20,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,"Snuff",NA,NA,30,"Yes",20,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urban","Bulawayo",1372,888,"40-44",1155,22,NA,"Currently married/in union",5,5,0,"Secondary",1.34530895870472,1.15230341558899,5,-0.0990839904194847,3,NA,NA
"32",3,22,1,3,22,1,11,16,4,2014,"Refused",2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urban","Bulawayo",1372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"33",3,22,5,3,22,5,11,13,4,2014,"Refused",2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urban","Bulawayo",1372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"34",3,24,1,3,24,1,7,11,4,2014,"Completed",2,4,17,5,17,19,2,1982,32,"Yes","Primary",17,"Cannot read at all",NA,"At least once a week","Almost every day","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","No","No","No","No","Yes, currently married","Yes, (More than one)",2,NA,NA,NA,9,2006,NA,14,"No","Days ago",1,"No","Wife","Yes","Yes","Girlfrend","No",NA,10,"Yes","Yes","No","Yes","DK","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"Yes",16,"Yes",6,30,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",14,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urban","Bulawayo",1372,986,"30-34",1281,24,NA,"Currently married/in union",0,0,0,"Primary",1.34530895870472,1.0120716793412,4,-0.525227257097585,2,NA,NA
"35",3,25,1,3,25,1,11,16,4,2014,"Not at home",2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Observed","Dawa",4,NA,NA,NA,"Yes",1,2,90,NA,"Urban","Bulawayo",1372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"36",4,2,1,4,2,1,10,15,4,2014,"Completed",7,9,11,20,11,41,8,1985,28,"Yes","Higher",31,NA,"Not at all","Not at all","Almost every day","Yes","Yes","Almost every day","Yes","Yes","Almost every day","Yes","Yes","Almost every day","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","No","No","No","No","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","No","Yes","DK","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes","No",NA,NA,"Yes","No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urban","Bulawayo",1372,1028,"25-29",NA,NA,NA,"Never married/in union",0,0,0,"Higher",0.937422731863394,1.44135532440612,5,0.779301516019743,4,NA,NA
"37",4,3,1,4,3,1,10,11,4,2014,"Completed",7,9,10,14,10,37,1,1966,48,"Yes","Secondary",24,NA,"Less than once a week","At least once a week","Almost every day","Yes","No",NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",29,"Yes",3,1,"No",NA,NA,"Yes",0,1,5,"No",2,12,2004,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"More than once",5,1992,NA,24,"No","Days ago",1,"Yes","Wife","No",NA,NA,NA,NA,4,"Yes","Yes","No","Yes","No","No","Yes","DK","Yes","Yes","Yes","Yes","No","Yes","Yes","2 or more years ago","Yes",NA,"No",NA,NA,NA,"Yes",19,"No",NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urban","Bulawayo",1372,793,"45-49",1109,26,NA,"Currently married/in union",5,4,1,"Secondary",0.937422731863394,0.834992198040054,4,-1.06334530827817,1,NA,NA
"38",4,6,3,4,6,3,8,15,4,2014,"Completed",7,9,9,13,9,24,12,1986,27,"Yes","Secondary",24,NA,"At least once a week","Almost every day","Almost every day","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"More than once",2,2012,NA,23,"Yes","Weeks ago",4,"Missing","Wife","Yes","Yes","Casual acquaintance","No",NA,3,"Yes","Yes","No","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","2 or more years ago","Yes",NA,"No",NA,NA,NA,"Yes",27,"Yes",3,10,"Yes","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",19,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urban","Bulawayo",1372,1044,"25-29",1346,25,NA,"Currently married/in union",0,0,0,"Secondary",0.937422731863394,1.27142548451568,5,0.262910155443274,4,NA,NA
"39",4,6,5,4,6,5,12,11,4,2014,"Completed",7,9,10,19,10,26,10,1998,15,"Yes","Secondary",21,NA,"At least once a week","Less than once a week","Almost every day","Yes","Yes","At least once a week","Yes","Yes","Less than once a week","Yes","Yes","Almost every day","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","Yes","Yes","No","No","No","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","No","Yes","No","No","Yes","No","No","Yes","Yes","Yes","No","Yes","No",NA,NA,"Yes","No",NA,NA,NA,"Yes",0,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",11,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urban","Bulawayo",1372,1186,"15-19",NA,NA,NA,"Never married/in union",0,0,0,"Secondary",0.937422731863394,1.27142548451568,5,0.262910155443274,4,NA,NA
"40",4,9,2,4,9,2,12,12,4,2014,"Incapacitated",7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urban","Bulawayo",1372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"41",4,11,1,4,11,1,6,11,4,2014,"Completed",7,9,9,26,9,40,1,1961,53,"Yes","Higher",30,NA,"At least once a week","Almost every day","Almost every day","Yes","Yes","Almost every day","Yes","Yes","At least once a week","Yes","Yes","Almost every day","Yes",28,"Yes",0,4,"No",NA,NA,"No",NA,NA,4,"Yes",NA,3,2004,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",2,1993,NA,18,"No","Days ago",2,"No","Wife","No",NA,NA,NA,NA,4,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","2 or more years ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urban","Bulawayo",1372,733,"50-54",1118,32,NA,"Currently married/in union",4,4,0,"Higher",0.937422731863394,1.39319942044188,5,0.632962928377234,4,NA,NA
"42",4,12,3,4,12,3,6,11,4,2014,"Completed",7,9,14,35,14,47,11,1997,16,"Yes","Secondary",24,NA,"Almost every day","Less than once a week","Almost every day","Yes","Yes","At least once a week","Yes","Yes","Almost every day","Yes","Yes","Almost every day","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","No","No","No","No","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","No","Yes","DK / Not sure / Depends","Yes","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urban","Bulawayo",1372,1175,"15-19",NA,NA,NA,"Never married/in union",0,0,0,"Secondary",0.937422731863394,2.03658871457469,5,2.58812673711017,5,NA,NA
"43",4,14,1,4,14,1,6,12,4,2014,"Completed",7,9,8,41,9,6,1,1964,50,"Yes","Secondary",22,NA,"Almost every day","Almost every day","Almost every day","Yes","No",NA,"Yes","No",NA,"Yes","Yes","Almost every day","Yes",17,"Yes",1,0,"Yes",4,3,"Yes",2,1,11,"No",3,2,2002,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"More than once",1,1984,NA,15,"No","Days ago",4,"Yes","Wife","No",NA,NA,NA,NA,4,"Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"Yes",14,"No",NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,"Yes",16,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urban","Bulawayo",1372,769,"50-54",1009,20,NA,"Currently married/in union",11,8,3,"Secondary",0.937422731863394,1.02389690928764,4,-0.48929215243844,2,NA,NA
"44",4,14,3,4,14,3,10,11,4,2014,"Completed",7,9,13,33,13,45,3,1997,17,"Yes","Secondary",22,NA,"Almost every day","Almost every day","Almost every day","Yes","Yes","At least once a week","No",NA,NA,"Yes","Yes","Almost every day","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","Yes","No","Yes","No","Yes","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,14,"Yes","Months ago",1,"Yes","Girlfriend","No",NA,NA,NA,NA,5,"Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","2 or more years ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urban","Bulawayo",1372,1167,"15-19",NA,NA,NA,"Never married/in union",0,0,0,"Secondary",0.937422731863394,1.02389690928764,4,-0.48929215243844,2,NA,NA
"45",4,15,1,4,15,1,6,15,4,2014,"Completed",7,9,10,25,10,36,1,1966,48,"Yes","Secondary",24,NA,"Almost every day","At least once a week","Almost every day","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",22,"Yes",1,1,"Yes",0,2,"No",NA,NA,4,"No",2,9,2010,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"More than once",10,1987,NA,22,"No","Weeks ago",1,"No","Wife","No",NA,NA,NA,NA,2,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","No","No","Yes","2 or more years ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urban","Bulawayo",1372,793,"45-49",1054,21,NA,"Currently married/in union",4,4,0,"Secondary",0.937422731863394,1.69268419888938,5,1.54305236478319,5,NA,NA
"46",4,15,6,4,15,6,6,11,4,2014,"Completed",7,9,12,42,12,50,7,1996,17,"Yes","Secondary",24,NA,"Less than once a week","Almost every day","Almost every day","Yes","Yes","At least once a week","Yes","Yes","Almost every day","Yes","Yes","Almost every day","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","No","No","No","No","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes","No",NA,NA,"Yes","No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urban","Bulawayo",1372,1159,"15-19",NA,NA,NA,"Never married/in union",0,0,0,"Secondary",0.937422731863394,1.69268419888938,5,1.54305236478319,5,NA,NA
"47",4,15,7,4,15,7,6,11,4,2014,"Completed",7,9,12,18,12,32,8,1991,22,"Yes","Secondary",24,NA,"At least once a week","Almost every day","At least once a week","Yes","Yes","Almost every day","Yes","Yes","Almost every day","Yes","Yes","Almost every day","Yes",17,"No",NA,NA,"Yes",1,0,"No",NA,NA,1,"Yes",NA,9,2008,"No","No","No","No","No","No","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,16,"Yes","Weeks ago",1,"Yes","Girlfriend","No",NA,NA,NA,NA,6,"Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",18,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urban","Bulawayo",1372,1100,"20-24",NA,NA,NA,"Never married/in union",1,1,0,"Secondary",0.937422731863394,1.69268419888938,5,1.54305236478319,5,NA,NA
"48",4,15,8,4,15,8,6,11,4,2014,"Completed",7,9,12,54,13,8,2,1996,18,"Yes","Secondary",22,NA,"Not at all","At least once a week","Almost every day","No",NA,NA,"Yes","No",NA,"Yes","Yes","Almost every day","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","Yes","No","No","No","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,18,"Yes","Days ago",4,"No","Girlfriend","No",NA,NA,NA,NA,5,"Yes","Yes","No","No","No","No","No","No","Yes","Yes","No","Yes","Yes","Yes","No",NA,NA,"No","No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urban","Bulawayo",1372,1154,"15-19",NA,NA,NA,"Never married/in union",0,0,0,"Secondary",0.937422731863394,1.69268419888938,5,1.54305236478319,5,NA,NA
